region,code,reg_pcn,ctryname,year,surveyid_year,timewp,fieldwork,survname,link,altname,survey_time,wbint_link,wbext_link,alt_link,pip_meta,surv_title,surv_producer,survey_coverage,datatype,use_imputed,use_microdata,use_bin,use_groupdata,rep_year,comparability,comp_note,preferable,display_cp,fieldwork_range,ref_year,newref,ref_year_des,wf_baseprice,wf_baseprice_note,wf_baseprice_des,wf_spatial_des,wf_spatial_var,cpi_replication,cpi_domain,cpi_domain_var,wf_currency_des,ppp_replication,ppp_domain,ppp_domain_var,wf_add_temp_des,wf_add_temp_var,wf_add_spatial_des,wf_add_spatial_var,tosplit,tosplit_var,inpovcal,oth_welfare1_type,oth_welfare1_var,gdp_domain,pce_domain,pop_domain,Note
ECA,ITA,OHI,Italy,2007,2007,,,EU-SILC,ITA_2007_EU-SILC,,2007,6324,,,0,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2006,1,,,1,,2006,,0,2006,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2008,2008,,,EU-SILC,ITA_2008_EU-SILC,,2008,6325,,,1,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2007,1,,,1,,2007,,0,2007,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2009,2009,,,EU-SILC,ITA_2009_EU-SILC,,2009,6326,,,1,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2008,1,,,1,,2008,,0,2008,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2010,2010,,,EU-SILC,ITA_2010_EU-SILC,,2010,6327,,,1,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2009,1,,,1,,2009,,0,2009,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2011,2011,,,EU-SILC,ITA_2011_EU-SILC,,2011,6328,,,1,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2010,1,,,1,,2010,,0,2010,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2012,2012,,,EU-SILC,ITA_2012_EU-SILC,,2012,6329,,,1,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2011,1,,,1,,2011,,0,2011,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2013,2013,,,EU-SILC,ITA_2013_EU-SILC,,2013,8370,,,1,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2012,1,,,1,,2012,,0,2012,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2014,2014,,,EU-SILC,ITA_2014_EU-SILC,,2014,,,,1,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2013,1,,,1,,2013,,0,2013,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2015,2015,,,EU-SILC,ITA_2015_EU-SILC,,2015,,,,1,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2014,1,,,1,,2014,,0,2014,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2016,2016,,,EU-SILC,ITA_2016_EU-SILC,,2016,,,,1,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2015,1,,,1,,2015,,0,2015,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,ITA,OHI,Italy,2017,2017,,,EU-SILC,ITA_2017_EU-SILC,,2017,,,,1,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2016,1,,,1,,2016,,0,2016,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Dec 26 2018
ECA,ITA,OHI,Italy,2018,2018,,,EU-SILC,ITA_2018_EU-SILC,,2018,,,,1,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2017,1,,,1,,2017,,0,2017,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Dec 10 2019
ECA,ITA,OHI,Italy,2019,2019,,,EU-SILC,ITA_2019_EU-SILC,,2019,,,,1,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Italian National Institute of Statistics,N,i,0,1,0,0,2018,1,,,1,,2018,x,0,2018,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,Nov 30 2021
ECA,KAZ,ECA,Kazakhstan,1993,1993,,,HBS,KAZ_1993_HBS,,1993,,,,1,Household Budget Survey 1993,The Agency of Statistics of the Republic of  Kazakhstan,N,I,0,0,0,1,1993,0,,,0,,1993,,0,1993,,-9,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,KAZ,ECA,Kazakhstan,1996,1996,,,LSMS,KAZ_1996_LSMS,,1996,331,,,1,Living Standards Measurement Survey 1996,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,1996,1,,,1,,1996,,0,1996,,-9,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,KAZ,ECA,Kazakhstan,2001,2001,,,HBS,KAZ_2001_HBS,,2001,3700,,,1,Household Budget Survey 2001,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2001,2,,,1,,2001,,0,2001,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2002,2002,,,HBS,KAZ_2002_HBS,,2002,3702,,,1,Household Budget Survey 2002,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2002,2,,,1,,2002,,0,2002,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2003,2003,,,HBS,KAZ_2003_HBS,,2003,2205,,,1,Household Budget Survey 2003,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2003,2,,,1,,2003,,0,2003,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2004,2004,,,HBS,KAZ_2004_HBS,,2004,3703,,,1,Household Budget Survey 2004,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2004,2,,,1,,2004,,0,2004,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2005,2005,,,HBS,KAZ_2005_HBS,,2005,3704,,,1,Household Budget Survey 2005,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2005,3,,,1,,2005,,0,2005,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2006,2006,,,HBS,KAZ_2006_HBS,,2006,3710,,,1,Household Budget Survey 2006,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2006,3,,,1,,2006,,0,2006,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2007,2007,,,HBS,KAZ_2007_HBS,,2007,2206,,,1,Household Budget Survey 2007,The Agency of Statistics of the Republic of Kazakhstan,N,c,0,1,0,0,2007,3,,,1,,2007,,0,2007,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2008,2008,,,HBS,KAZ_2008_HBS,,2008,3711,,,1,Household Budget Survey 2008,The Agency of Statistics of the Republic of Kazakhstan,N,c,0,1,0,0,2008,3,,,1,,2008,,0,2008,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2009,2009,,,HBS,KAZ_2009_HBS,,2009,3352,,,1,Household Budget Survey 2009,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2009,3,,,1,,2009,,0,2009,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2010,2010,,,HBS,KAZ_2010_HBS,,2010,5729,,,1,Household Budget Survey 2010,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2010,3,,,1,,2010,,0,2010,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2011,2011,,,HBS,KAZ_2011_HBS,,2011,7188,,,1,Household Budget Survey 2011,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2011,3,,,1,,2011,,0,2011,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2012,2012,,,HBS,KAZ_2012_HBS,,2012,8276,,,1,Household Budget Survey 2012,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2012,3,,,1,,2012,,0,2012,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2013,2013,,,HBS,KAZ_2013_HBS,,2013,8277,,,1,Household Budget Survey 2013,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2013,3,,,1,,2013,,0,2013,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2014,2014,,,HBS,KAZ_2014_HBS,,2014,9086,,,1,Household Budget Survey 2014,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2014,3,,,1,,2014,,0,2014,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2015,2015,,,HBS,KAZ_2015_HBS,,2015,9087,,,1,Household Budget Survey 2015,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2015,3,,,1,,2015,,0,2015,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2016,2016,,,HBS,KAZ_2016_HBS,,2016,,,,1,Household Budget Survey 2016,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2016,3,,,1,,2016,,0,2016,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2017,2017,,,HBS,KAZ_2017_HBS,,2017,10269,,,1,Household Budget Survey 2017,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2017,3,,,1,,2017,,0,2017,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KAZ,ECA,Kazakhstan,2018,2018,,,HBS,KAZ_2018_HBS,,2018,,,,0,Household Budget Survey 2018,The Agency of Statistics of the Republic of  Kazakhstan,N,c,0,1,0,0,2018,3,,,1,,2018,,0,2018,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated Jan 26th 2021
ECA,KGZ,ECA,Kyrgyz Republic,1998,1998,,,KPMS,KGZ_1998_KPMS,HBS,1998,3712,,,1,Kyrgyz Poverty Monitoring Surveys 1998,National Statistical Committee of the Kyrgyz Republic,N,i,0,1,0,0,1998,0,,,1,,1998,,0,1998,,-9,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,KGZ,ECA,Kyrgyz Republic,2000,2000,,,HBS,KGZ_2000_HBS,,2000,3714,,,1,Household Budget Survey 2000,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2000,1,,,1,,2000,,0,2000,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2001,2001,,,HBS,KGZ_2001_HBS,,2001,3715,,,1,Household Budget Survey 2001,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2001,1,,,1,,2001,,0,2001,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2002,2002,,,HBS,KGZ_2002_HBS,,2002,3716,,,1,Household Budget Survey 2002,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2002,1,,,1,,2002,,0,2002,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2003,2003,,,HBS,KGZ_2003_HBS,,2003,3717,,,1,Household Budget Survey 2003,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2003,1,,,1,,2003,,0,2003,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2004,2004,,,KIHS,KGZ_2004_KIHS,,2004,7348,,,1,Kyrgyz Integrated Household Survey 2004,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2004,2,,,1,,2004,,0,2004,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2005,2005,,,KIHS,KGZ_2005_KIHS,,2005,3718,,,1,Kyrgyz Integrated Household Survey 2005,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2005,2,,,1,,2005,,0,2005,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2006,2006,,,KIHS,KGZ_2006_KIHS,,2006,3720,,,1,Kyrgyz Integrated Household Survey 2006,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2006,2,,,1,,2006,,0,2006,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2007,2007,,,KIHS,KGZ_2007_KIHS,,2007,3721,,,1,Kyrgyz Integrated Household Survey 2007,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2007,2,,,1,,2007,,0,2007,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2008,2008,,,KIHS,KGZ_2008_KIHS,,2008,3722,,,1,Kyrgyz Integrated Household Survey 2008,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2008,2,,,1,,2008,,0,2008,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2009,2009,,,KIHS,KGZ_2009_KIHS,,2009,3723,,,1,Kyrgyz Integrated Household Survey 2009,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2009,2,,,1,,2009,,0,2009,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2010,2010,,,KIHS,KGZ_2010_KIHS,,2010,3724,,,1,Kyrgyz Integrated Household Survey 2010,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2010,2,,,1,,2010,,0,2010,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2011,2011,,,KIHS,KGZ_2011_KIHS,,2011,5728,,,1,Kyrgyz Integrated Household Survey 2011,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2011,2,,,1,,2011,,0,2011,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2012,2012,,,KIHS,KGZ_2012_KIHS,,2012,5752,,,1,Kyrgyz Integrated Household Survey 2012,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2012,2,,,1,,2012,,0,2012,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2013,2013,,,KIHS,KGZ_2013_KIHS,,2013,7349,,,1,Kyrgyz Integrated Household Survey 2013,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2013,2,,,1,,2013,,0,2013,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2014,2014,,,KIHS,KGZ_2014_KIHS,,2014,8594,,,1,Kyrgyz Integrated Household Survey 2014,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2014,2,,,1,,2014,,0,2014,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2015,2015,,,KIHS,KGZ_2015_KIHS,,2015,,,,0,Kyrgyz Integrated Household Survey 2015,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2015,2,,,1,,2015,,0,2015,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2016,2016,,,KIHS,KGZ_2016_KIHS,,2016,,,,0,Kyrgyz Integrated Household Survey 2016,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2016,2,,,1,,2016,,0,2016,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2017,2017,,,KIHS,KGZ_2017_KIHS,,2017,,,,1,Kyrgyz Integrated Household Survey 2017,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2017,2,,,1,,2017,,0,2017,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2018,2018,,,KIHS,KGZ_2018_KIHS,,2018,,,,1,Kyrgyz Integrated Household Survey 2018,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2018,2,,,1,,2018,,0,2018,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,KGZ,ECA,Kyrgyz Republic,2019,2019,,,KIHS,KGZ_2019_KIHS,,2019,,,,0,Kyrgyz Integrated Household Survey 2019,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2019,2,,,1,,2019,,0,2019,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated Jan 26th 2021
ECA,KGZ,ECA,Kyrgyz Republic,2020,2020,,,KIHS,KGZ_2020_KIHS,,2020,,,,0,Kyrgyz Integrated Household Survey 2020,National Statistical Committee of the Kyrgyz Republic,N,c,0,1,0,0,2020,2,,,1,,2020,x,0,2020,,-8,-6,rdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated Nov 30 2021
ECA,XKX,ECA,Kosovo,2003,2003,,,HBS,XKX_2003_HBS,,2003,4223,,,0,Household Budget Survey 2003,Kosovo Agency of Statistics,N,c,0,1,0,0,2003,0,,,1,,2003,,0,2003,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2005,2005,,,HBS,XKX_2005_HBS,,2005,4224,,,0,Household Budget Survey 2005,Kosovo Agency of Statistics,N,c,0,1,0,0,2005,0,,,1,,2005,,0,2005,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2006,2006,,,HBS,XKX_2006_HBS,,2006,4225,,,0,Household Budget Survey 2006,Kosovo Agency of Statistics,N,c,0,1,0,0,2006,0,,,1,,2006,,0,2006,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2009,2009,,,HBS,XKX_2009_HBS,,2009,4229,,,0,Household Budget Survey 2009,Kosovo Agency of Statistics,N,c,0,1,0,0,2009,0,,,1,,2009,,0,2009,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2010,2010,,,HBS,XKX_2010_HBS,,2010,4230,,,0,Household Budget Survey 2010,Kosovo Agency of Statistics,N,c,0,1,0,0,2010,0,,,1,,2010,,0,2010,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2011,2011,,,HBS,XKX_2011_HBS,,2011,5680,,,0,Household Budget Survey 2011,Kosovo Agency of Statistics,N,c,0,1,0,0,2011,0,,,1,,2011,,0,2011,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2012,2012,,,HBS,XKX_2012_HBS,,2012,7329,,,0,Household Budget Survey 2012,Kosovo Agency of Statistics,N,c,0,1,0,0,2012,1,changes in expenditures collections,,1,,2012,,0,2012,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2013,2013,,,HBS,XKX_2013_HBS,,2013,7330,,,0,Household Budget Survey 2013,Kosovo Agency of Statistics,N,c,0,1,0,0,2013,1,,,1,,2013,,0,2013,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2014,2014,,,HBS,XKX_2014_HBS,,2014,8701,,,0,Household Budget Survey 2014,Kosovo Agency of Statistics,N,c,0,1,0,0,2014,1,,,1,,2014,,0,2014,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2015,2015,,,HBS,XKX_2015_HBS,,2015,8893,,,0,Household Budget Survey 2015,Kosovo Agency of Statistics,N,c,0,1,0,0,2015,1,,,1,,2015,,0,2015,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2016,2016,,,HBS,XKX_2016_HBS,,2016,,,,1,Household Budget Survey 2016,Kosovo Agency of Statistics,N,c,0,1,0,0,2016,1,,,1,,2016,,0,2016,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,XKX,ECA,Kosovo,2017,2017,,,HBS,XKX_2017_HBS,,2017,,,,1,Household Budget Survey 2017,Kosovo Agency of Statistics,N,c,0,1,0,0,2017,1,,,1,,2017,,0,2017,,-8,2,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,1993,1993,,,HBS,LTU_1993_HBS,,1993,,,,1,Household Budget Survey 1993,Statistics Lithuania,N,I,0,0,0,1,1993,0,,,0,,1993,,0,1993,,-9,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,LTU,ECA,Lithuania,1996,1996,,,HBS,LTU_1996_HBS,,1996,4804,,,1,Household Budget Survey 1996,Statistics Lithuania,N,C,0,0,0,1,1996,1,,,0,,1996,,0,1996,,-9,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
ECA,LTU,ECA,Lithuania,1998,1998,,,HBS,LTU_1998_HBS,,1998,4284,,,1,Household Budget Survey 1998,Statistics Lithuania,N,c,0,1,0,0,1998,2,,,0,,1998,,,1998,,-8,-6,rdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,1999,1999,,,HBS,LTU_1999_HBS,,1999,4285,,,1,Household Budget Survey 1999,Statistics Lithuania,N,c,0,1,0,0,1999,2,,,0,,1999,,,1999,,-8,-6,rdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2000,2000,,,HBS,LTU_2000_HBS,,2000,4286,,,1,Household Budget Survey 2000,Statistics Lithuania,N,c,0,1,0,0,2000,2,,,0,,2000,,,2000,,-8,-6,rdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2001,2001,,,HBS,LTU_2001_HBS,,2001,4287,,,1,Household Budget Survey 2001,Statistics Lithuania,N,c,0,1,0,0,2001,2,,,0,,2001,,,2001,,-8,-6,rdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2002,2002,,,HBS,LTU_2002_HBS,,2002,4288,,,1,Household Budget Survey 2002,Statistics Lithuania,N,c,0,1,0,0,2002,2,,,0,,2002,,,2002,,-8,-6,rdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2003,2003,,,HBS,LTU_2003_HBS,,2003,2169,,,1,Household Budget Survey 2003,Statistics Lithuania,N,c,0,1,0,0,2003,2,,,0,,2003,,,2003,,-8,-6,rdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2004,2004,,,HBS,LTU_2004_HBS,,2004,4290,,,1,Household Budget Survey 2004,Statistics Lithuania,N,c,0,1,0,0,2004,2,,,0,,2004,,,2004,,-8,-6,rdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2005,2005,,,EU-SILC,LTU_2005_EU-SILC,,2005,6330,,,0,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistics Lithuania,N,i,0,1,0,0,2004,3,,3i,1,,2004,,,2004,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2006,2006,,,EU-SILC,LTU_2006_EU-SILC,,2006,6331,,,0,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Statistics Lithuania,N,i,0,1,0,0,2005,3,,3i,1,,2005,,,2005,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2007,2007,,,EU-SILC,LTU_2007_EU-SILC,,2007,6332,,,0,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Statistics Lithuania,N,i,0,1,0,0,2006,3,,3i,1,,2006,,,2006,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2008,2008,,,EU-SILC,LTU_2008_EU-SILC,,2008,6333,,,1,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Statistics Lithuania,N,i,0,1,0,0,2007,3,,3i,1,,2007,,,2007,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2008,2008,,,HBS,LTU_2008_HBS,,2008,4291,,,1,Household Budget Survey 2008,Statistics Lithuania,N,c,0,1,0,0,2008,2,,,0,,2008,,,2008,,-8,-6,ref,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
ECA,LTU,ECA,Lithuania,2009,2009,,,EU-SILC,LTU_2009_EU-SILC,,2009,6334,,,1,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Statistics Lithuania,N,i,0,1,0,0,2008,3,,3i,1,,2008,,,2008,,-8,2,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
